sectioncode,Municipio,Mesa,sec,dis,Votos Totales,Votos Blancos,Votos Nulos,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,max,p_ganador,ganador,%blanco,%nulo,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,Distrito
2908201006,Rincón de la Victoria,1006,6,1,534,4,6,1,0,3,2,0,163,1,4,40,188,0,0,24,2,1,0,41,15,0,0,15,0,0,3,0,17,0,0,0,2,0,0,2,0,188,10,PP,"0,7","1,1","0,2",0,"0,6","0,4",0,"30,5","0,2","0,7","7,5","35,2",0,0,"4,5","0,4","0,2",0,"7,7","2,8",0,0,"2,8",0,0,"0,6",0,"3,2",0,0,0,"0,4",0,0,"0,4",0,"Sección 6,Distrito 1"
2908201007,Rincón de la Victoria,1007,7,1,521,1,6,1,0,1,1,0,120,0,2,66,255,0,0,11,0,0,0,13,6,1,0,33,0,0,3,0,0,0,0,1,0,0,0,0,0,255,10,PP,"0,2","1,2","0,2",0,"0,2","0,2",0,23,0,"0,4","12,7","48,9",0,0,"2,1",0,0,0,"2,5","1,2","0,2",0,"6,3",0,0,"0,6",0,0,0,0,"0,2",0,0,0,0,0,"Sección 7,Distrito 1"
2908201008,Rincón de la Victoria,1008,8,1,677,2,0,3,0,3,0,0,151,8,6,76,264,1,0,32,1,0,0,58,7,0,0,58,1,2,3,0,0,0,0,0,1,0,0,0,0,264,10,PP,"0,3",0,"0,4",0,"0,4",0,0,"22,3","1,2","0,9","11,2",39,"0,1",0,"4,7","0,1",0,0,"8,6",1,0,0,"8,6","0,1","0,3","0,4",0,0,0,0,0,"0,1",0,0,0,0,"Sección 8,Distrito 1"
2908201009,Rincón de la Victoria,1009,9,1,738,5,5,2,1,1,1,0,232,5,1,82,327,0,0,21,2,0,0,25,5,0,0,17,1,0,2,0,1,0,0,2,0,0,0,0,0,327,10,PP,"0,7","0,7","0,3","0,1","0,1","0,1",0,"31,4","0,7","0,1","11,1","44,3",0,0,"2,8","0,3",0,0,"3,4","0,7",0,0,"2,3","0,1",0,"0,3",0,"0,1",0,0,"0,3",0,0,0,0,0,"Sección 9,Distrito 1"
2908201010,Rincón de la Victoria,1010,10,1,829,6,2,4,0,1,2,0,257,4,2,65,280,3,0,38,0,0,0,56,15,1,0,70,0,1,12,1,1,0,1,2,3,0,0,2,0,280,10,PP,"0,7","0,2","0,5",0,"0,1","0,2",0,31,"0,5","0,2","7,8","33,8","0,4",0,"4,6",0,0,0,"6,8","1,8","0,1",0,"8,4",0,"0,1","1,4","0,1","0,1",0,"0,1","0,2","0,4",0,0,"0,2",0,"Sección 10,Distrito 1"
2908201011,Rincón de la Victoria,1011,11,1,612,9,1,1,0,1,0,0,181,3,2,53,231,0,1,25,0,1,0,34,10,0,0,51,1,0,6,0,0,0,0,1,0,0,0,0,0,231,10,PP,"1,5","0,2","0,2",0,"0,2",0,0,"29,6","0,5","0,3","8,7","37,7",0,"0,2","4,1",0,"0,2",0,"5,6","1,6",0,0,"8,3","0,2",0,1,0,0,0,0,"0,2",0,0,0,0,0,"Sección 11,Distrito 1"
2908201012,Rincón de la Victoria,1012,12,1,941,6,3,1,1,3,0,0,251,2,4,85,402,1,2,37,3,0,2,44,5,0,0,64,0,1,16,4,1,0,0,2,1,0,0,0,0,402,10,PP,"0,6","0,3","0,1","0,1","0,3",0,0,"26,7","0,2","0,4",9,"42,7","0,1","0,2","3,9","0,3",0,"0,2","4,7","0,5",0,0,"6,8",0,"0,1","1,7","0,4","0,1",0,0,"0,2","0,1",0,0,0,0,"Sección 12,Distrito 1"
2908201013,Rincón de la Victoria,1013,13,1,635,5,0,0,0,1,0,0,120,2,3,61,308,2,0,20,1,0,0,35,6,0,0,67,0,0,2,0,0,0,0,0,1,0,0,1,0,308,10,PP,"0,8",0,0,0,"0,2",0,0,"18,9","0,3","0,5","9,6","48,5","0,3",0,"3,1","0,2",0,0,"5,5","0,9",0,0,"10,6",0,0,"0,3",0,0,0,0,0,"0,2",0,0,"0,2",0,"Sección 13,Distrito 1"
2908201014,Rincón de la Victoria,1014,14,1,445,1,7,0,2,0,3,0,121,1,0,41,198,0,0,8,0,0,0,15,10,0,0,34,0,0,1,1,1,0,1,0,0,0,0,0,0,198,10,PP,"0,2","1,6",0,"0,4",0,"0,7",0,"27,2","0,2",0,"9,2","44,5",0,0,"1,8",0,0,0,"3,4","2,2",0,0,"7,6",0,0,"0,2","0,2","0,2",0,"0,2",0,0,0,0,0,0,"Sección 14,Distrito 1"
2908201015,Rincón de la Victoria,1015,15,1,564,6,2,1,0,2,0,0,152,1,0,57,216,0,0,20,2,2,0,29,9,0,0,59,0,0,4,0,0,1,0,0,0,0,1,0,0,216,10,PP,"1,1","0,4","0,2",0,"0,4",0,0,27,"0,2",0,"10,1","38,3",0,0,"3,5","0,4","0,4",0,"5,1","1,6",0,0,"10,5",0,0,"0,7",0,0,"0,2",0,0,0,0,"0,2",0,0,"Sección 15,Distrito 1"
2908201016,Rincón de la Victoria,1016,16,1,792,6,3,1,0,1,0,0,192,1,3,79,320,0,0,31,0,0,0,49,12,0,0,77,2,2,10,0,1,0,0,0,2,0,0,0,0,320,10,PP,"0,8","0,4","0,1",0,"0,1",0,0,"24,2","0,1","0,4",10,"40,4",0,0,"3,9",0,0,0,"6,2","1,5",0,0,"9,7","0,3","0,3","1,3",0,"0,1",0,0,0,"0,3",0,0,0,0,"Sección 16,Distrito 1"
2908201017,Rincón de la Victoria,1017,17,1,725,2,5,2,0,1,1,0,178,2,3,56,349,1,0,15,2,0,0,39,6,0,0,52,0,3,7,1,0,0,0,0,0,0,0,0,0,349,10,PP,"0,3","0,7","0,3",0,"0,1","0,1",0,"24,6","0,3","0,4","7,7","48,1","0,1",0,"2,1","0,3",0,0,"5,4","0,8",0,0,"7,2",0,"0,4",1,"0,1",0,0,0,0,0,0,0,0,0,"Sección 17,Distrito 1"
2908201018,Rincón de la Victoria,1018,18,1,744,5,0,5,0,1,0,0,147,2,3,95,298,4,0,33,3,2,0,56,10,0,0,66,0,2,9,1,0,0,2,0,0,0,0,0,0,298,10,PP,"0,7",0,"0,7",0,"0,1",0,0,"19,8","0,3","0,4","12,8","40,1","0,5",0,"4,4","0,4","0,3",0,"7,5","1,3",0,0,"8,9",0,"0,3","1,2","0,1",0,0,"0,3",0,0,0,0,0,0,"Sección 18,Distrito 1"
2908201019,Rincón de la Victoria,1019,19,1,760,11,5,1,0,4,1,1,201,3,0,57,324,7,0,32,1,0,2,42,8,2,0,47,0,0,11,0,0,0,0,0,0,0,0,0,0,324,10,PP,"1,4","0,7","0,1",0,"0,5","0,1","0,1","26,4","0,4",0,"7,5","42,6","0,9",0,"4,2","0,1",0,"0,3","5,5","1,1","0,3",0,"6,2",0,0,"1,4",0,0,0,0,0,0,0,0,0,0,"Sección 19,Distrito 1"
2908201020,Rincón de la Victoria,1020,20,1,537,3,7,1,0,1,1,0,142,0,1,61,192,0,0,15,2,1,0,33,12,1,0,54,2,0,4,0,0,2,2,0,0,0,0,0,0,192,10,PP,"0,6","1,3","0,2",0,"0,2","0,2",0,"26,4",0,"0,2","11,4","35,8",0,0,"2,8","0,4","0,2",0,"6,1","2,2","0,2",0,"10,1","0,4",0,"0,7",0,0,"0,4","0,4",0,0,0,0,0,0,"Sección 20,Distrito 1"
2908201021,Rincón de la Victoria,1021,21,1,685,9,3,1,0,5,1,0,145,5,3,56,305,4,0,22,0,0,1,34,5,0,0,74,0,2,9,0,0,0,0,0,1,0,0,0,0,305,10,PP,"1,3","0,4","0,1",0,"0,7","0,1",0,"21,2","0,7","0,4","8,2","44,5","0,6",0,"3,2",0,0,"0,1",5,"0,7",0,0,"10,8",0,"0,3","1,3",0,0,0,0,0,"0,1",0,0,0,0,"Sección 21,Distrito 1"
2908201022,Rincón de la Victoria,1022,22,1,791,7,5,2,0,2,0,0,211,6,2,72,337,0,0,35,0,0,1,39,15,2,0,42,0,0,5,4,0,1,0,3,0,0,0,0,0,337,10,PP,"0,9","0,6","0,3",0,"0,3",0,0,"26,7","0,8","0,3","9,1","42,6",0,0,"4,4",0,0,"0,1","4,9","1,9","0,3",0,"5,3",0,0,"0,6","0,5",0,"0,1",0,"0,4",0,0,0,0,0,"Sección 22,Distrito 1"
2908201023,Rincón de la Victoria,1023,23,1,804,2,4,0,0,2,0,0,142,4,2,113,350,1,0,21,2,0,0,42,13,1,0,92,0,0,8,1,1,0,0,3,0,0,0,0,0,350,10,PP,"0,2","0,5",0,0,"0,2",0,0,"17,7","0,5","0,2","14,1","43,5","0,1",0,"2,6","0,2",0,0,"5,2","1,6","0,1",0,"11,4",0,0,1,"0,1","0,1",0,0,"0,4",0,0,0,0,0,"Sección 23,Distrito 1"
2908201024,Rincón de la Victoria,1024,24,1,833,5,0,2,2,4,2,1,171,4,0,78,369,0,0,26,1,0,0,33,7,1,0,112,0,0,11,0,1,0,0,2,0,0,0,1,0,369,10,PP,"0,6",0,"0,2","0,2","0,5","0,2","0,1","20,5","0,5",0,"9,4","44,3",0,0,"3,1","0,1",0,0,4,"0,8","0,1",0,"13,4",0,0,"1,3",0,"0,1",0,0,"0,2",0,0,0,"0,1",0,"Sección 24,Distrito 1"
2908201025,Rincón de la Victoria,1025,25,1,861,6,8,0,0,0,0,0,158,2,3,85,407,0,0,30,0,0,0,48,6,1,0,91,0,0,10,1,1,0,1,2,0,0,0,1,0,407,10,PP,"0,7","0,9",0,0,0,0,0,"18,4","0,2","0,3","9,9","47,3",0,0,"3,5",0,0,0,"5,6","0,7","0,1",0,"10,6",0,0,"1,2","0,1","0,1",0,"0,1","0,2",0,0,0,"0,1",0,"Sección 25,Distrito 1"
2908201026,Rincón de la Victoria,1026,26,1,498,3,2,0,0,0,1,0,137,4,0,42,205,2,0,20,0,0,0,26,15,1,0,36,1,0,2,0,0,0,0,1,0,0,0,0,0,205,10,PP,"0,6","0,4",0,0,0,"0,2",0,"27,5","0,8",0,"8,4","41,2","0,4",0,4,0,0,0,"5,2",3,"0,2",0,"7,2","0,2",0,"0,4",0,0,0,0,"0,2",0,0,0,0,0,"Sección 26,Distrito 1"
2908201027,Rincón de la Victoria,1027,27,1,294,3,2,0,0,0,0,0,67,1,0,31,119,0,0,11,0,0,0,17,3,0,0,34,0,0,5,0,0,0,0,0,0,0,0,1,0,119,10,PP,1,"0,7",0,0,0,0,0,"22,8","0,3",0,"10,5","40,5",0,0,"3,7",0,0,0,"5,8",1,0,0,"11,6",0,0,"1,7",0,0,0,0,0,0,0,0,"0,3",0,"Sección 27,Distrito 1"
2908201028,Rincón de la Victoria,1028,28,1,574,2,2,0,0,0,1,0,156,3,3,50,260,0,0,25,2,0,0,25,5,0,0,34,0,0,6,0,0,0,0,0,0,0,0,0,0,260,10,PP,"0,3","0,3",0,0,0,"0,2",0,"27,2","0,5","0,5","8,7","45,3",0,0,"4,4","0,3",0,0,"4,4","0,9",0,0,"5,9",0,0,1,0,0,0,0,0,0,0,0,0,0,"Sección 28,Distrito 1"
2908201029,Rincón de la Victoria,1029,29,1,382,1,0,1,0,0,0,0,118,2,1,34,172,0,0,11,0,0,1,16,3,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,172,10,PP,"0,3",0,"0,3",0,0,0,0,"30,9","0,5","0,3","8,9",45,0,0,"2,9",0,0,"0,3","4,2","0,8",0,0,"5,2",0,0,"0,5",0,0,0,0,0,0,0,0,0,0,"Sección 29,Distrito 1"
2908301001,Riogordo,1001,1,1,250,0,6,0,0,1,0,0,106,0,0,16,103,0,0,2,0,0,0,4,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,106,6,PSOE,0,"2,4",0,0,"0,4",0,0,"42,4",0,0,"6,4","41,2",0,0,"0,8",0,0,0,"1,6",0,0,0,"4,4",0,0,"0,4",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2908302001,Riogordo,2001,1,2,698,4,14,0,0,1,0,0,315,0,2,49,260,0,0,3,0,0,0,13,3,0,0,24,0,0,3,1,0,0,0,5,0,1,0,0,0,315,6,PSOE,"0,6",2,0,0,"0,1",0,0,"45,1",0,"0,3",7,"37,2",0,0,"0,4",0,0,0,"1,9","0,4",0,0,"3,4",0,0,"0,4","0,1",0,0,0,"0,7",0,"0,1",0,0,0,"Sección 1,Distrito 2"
2908401001,Ronda,1001,1,1,676,7,9,5,0,2,0,0,121,8,2,64,392,2,0,3,1,0,0,18,2,1,0,30,0,1,5,0,0,0,0,2,1,0,0,0,0,392,10,PP,1,"1,3","0,7",0,"0,3",0,0,"17,9","1,2","0,3","9,5",58,"0,3",0,"0,4","0,1",0,0,"2,7","0,3","0,1",0,"4,4",0,"0,1","0,7",0,0,0,0,"0,3","0,1",0,0,0,0,"Sección 1,Distrito 1"
2908401002,Ronda,1002,2,1,291,4,5,1,1,0,0,0,114,2,0,25,102,0,0,3,0,0,1,18,0,0,0,12,0,0,2,1,0,0,0,0,0,0,0,0,0,114,6,PSOE,"1,4","1,7","0,3","0,3",0,0,0,"39,2","0,7",0,"8,6","35,1",0,0,1,0,0,"0,3","6,2",0,0,0,"4,1",0,0,"0,7","0,3",0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 1"
2908401003,Ronda,1003,3,1,302,4,4,0,0,0,0,0,96,2,1,39,100,1,0,10,0,0,0,16,1,1,0,21,0,0,4,0,0,0,2,0,0,0,0,0,0,100,10,PP,"1,3","1,3",0,0,0,0,0,"31,8","0,7","0,3","12,9","33,1","0,3",0,"3,3",0,0,0,"5,3","0,3","0,3",0,7,0,0,"1,3",0,0,0,"0,7",0,0,0,0,0,0,"Sección 3,Distrito 1"
2908402001,Ronda,2001,1,2,760,6,3,2,0,5,3,0,193,3,0,75,391,0,0,8,0,0,1,30,3,0,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,391,10,PP,"0,8","0,4","0,3",0,"0,7","0,4",0,"25,4","0,4",0,"9,9","51,4",0,0,"1,1",0,0,"0,1","3,9","0,4",0,0,"4,5",0,0,"0,4",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 2"
2908402002,Ronda,2002,2,2,391,1,3,0,0,2,0,0,93,0,1,47,174,1,0,13,0,1,0,9,1,0,0,41,0,2,0,1,1,0,0,0,0,0,0,0,0,174,10,PP,"0,3","0,8",0,0,"0,5",0,0,"23,8",0,"0,3",12,"44,5","0,3",0,"3,3",0,"0,3",0,"2,3","0,3",0,0,"10,5",0,"0,5",0,"0,3","0,3",0,0,0,0,0,0,0,0,"Sección 2,Distrito 2"
2908402003,Ronda,2003,3,2,334,0,5,0,1,1,0,0,121,2,0,20,131,0,0,10,0,0,0,9,4,0,0,23,0,0,5,0,1,0,0,1,0,0,0,0,0,131,10,PP,0,"1,5",0,"0,3","0,3",0,0,"36,2","0,6",0,6,"39,2",0,0,3,0,0,0,"2,7","1,2",0,0,"6,9",0,0,"1,5",0,"0,3",0,0,"0,3",0,0,0,0,0,"Sección 3,Distrito 2"
2908402004,Ronda,2004,4,2,442,3,4,0,0,1,0,0,184,3,1,45,153,4,0,4,0,3,2,13,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,184,6,PSOE,"0,7","0,9",0,0,"0,2",0,0,"41,6","0,7","0,2","10,2","34,6","0,9",0,"0,9",0,"0,7","0,5","2,9","0,5",0,0,"4,5",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sección 4,Distrito 2"
2908402005,Ronda,2005,5,2,331,4,2,0,0,0,1,0,122,1,0,46,94,0,0,5,0,0,0,22,4,0,0,26,0,1,1,0,0,0,0,2,0,0,0,0,0,122,6,PSOE,"1,2","0,6",0,0,0,"0,3",0,"36,9","0,3",0,"13,9","28,4",0,0,"1,5",0,0,0,"6,6","1,2",0,0,"7,9",0,"0,3","0,3",0,0,0,0,"0,6",0,0,0,0,0,"Sección 5,Distrito 2"
2908402006,Ronda,2006,6,2,451,5,9,1,0,1,1,0,129,3,1,57,156,2,0,6,0,0,0,19,5,0,0,46,1,0,3,0,0,0,0,3,1,0,0,2,0,156,10,PP,"1,1",2,"0,2",0,"0,2","0,2",0,"28,6","0,7","0,2","12,6","34,6","0,4",0,"1,3",0,0,0,"4,2","1,1",0,0,"10,2","0,2",0,"0,7",0,0,0,0,"0,7","0,2",0,0,"0,4",0,"Sección 6,Distrito 2"
2908402007,Ronda,2007,7,2,512,4,4,1,0,3,0,0,182,5,2,53,159,0,0,16,1,0,1,23,0,0,0,46,0,1,6,0,3,0,1,0,0,0,0,0,1,182,6,PSOE,"0,8","0,8","0,2",0,"0,6",0,0,"35,5",1,"0,4","10,4","31,1",0,0,"3,1","0,2",0,"0,2","4,5",0,0,0,9,0,"0,2","1,2",0,"0,6",0,"0,2",0,0,0,0,0,"0,2","Sección 7,Distrito 2"
2908402008,Ronda,2008,8,2,502,3,5,0,0,0,0,0,139,5,0,51,227,0,0,5,0,0,2,16,3,0,0,42,0,0,3,0,0,0,0,1,0,0,0,0,0,227,10,PP,"0,6",1,0,0,0,0,0,"27,7",1,0,"10,2","45,2",0,0,1,0,0,"0,4","3,2","0,6",0,0,"8,4",0,0,"0,6",0,0,0,0,"0,2",0,0,0,0,0,"Sección 8,Distrito 2"
2908402009,Ronda,2009,9,2,493,4,8,6,1,0,0,0,187,2,0,39,182,0,0,9,0,1,0,18,6,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,187,6,PSOE,"0,8","1,6","1,2","0,2",0,0,0,"37,9","0,4",0,"7,9","36,9",0,0,"1,8",0,"0,2",0,"3,7","1,2",0,0,"5,5","0,2",0,"0,4",0,0,0,0,0,0,0,0,0,0,"Sección 9,Distrito 2"
2908402010,Ronda,2010,10,2,267,3,2,0,0,0,0,0,90,1,0,54,60,0,0,10,1,0,1,13,2,0,0,27,0,1,2,0,0,0,0,0,0,0,0,0,0,90,6,PSOE,"1,1","0,7",0,0,0,0,0,"33,7","0,4",0,"20,2","22,5",0,0,"3,7","0,4",0,"0,4","4,9","0,7",0,0,"10,1",0,"0,4","0,7",0,0,0,0,0,0,0,0,0,0,"Sección 10,Distrito 2"
2908403001,Ronda,3001,1,3,465,3,9,0,0,0,0,0,141,4,0,46,195,1,0,14,0,1,0,16,2,0,0,29,0,0,1,0,0,0,0,3,0,0,0,0,0,195,10,PP,"0,6","1,9",0,0,0,0,0,"30,3","0,9",0,"9,9","41,9","0,2",0,3,0,"0,2",0,"3,4","0,4",0,0,"6,2",0,0,"0,2",0,0,0,0,"0,6",0,0,0,0,0,"Sección 1,Distrito 3"
2908403002,Ronda,3002,2,3,457,2,4,0,0,1,0,0,166,1,0,54,170,0,0,7,1,0,0,12,4,0,0,26,0,0,3,2,0,0,0,3,0,0,0,1,0,170,10,PP,"0,4","0,9",0,0,"0,2",0,0,"36,3","0,2",0,"11,8","37,2",0,0,"1,5","0,2",0,0,"2,6","0,9",0,0,"5,7",0,0,"0,7","0,4",0,0,0,"0,7",0,0,0,"0,2",0,"Sección 2,Distrito 3"
2908403003,Ronda,3003,3,3,231,0,5,0,0,0,0,0,102,5,1,20,58,0,0,5,0,0,1,9,3,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,102,6,PSOE,0,"2,2",0,0,0,0,0,"44,2","2,2","0,4","8,7","25,1",0,0,"2,2",0,0,"0,4","3,9","1,3",0,0,"8,7","0,4",0,0,0,0,0,0,"0,4",0,0,0,0,0,"Sección 3,Distrito 3"
2908403004,Ronda,3004,4,3,396,2,2,0,0,0,0,0,140,4,0,42,148,0,0,11,0,2,0,15,4,0,1,16,1,0,4,1,2,1,0,0,0,0,0,0,0,148,10,PP,"0,5","0,5",0,0,0,0,0,"35,4",1,0,"10,6","37,4",0,0,"2,8",0,"0,5",0,"3,8",1,0,"0,3",4,"0,3",0,1,"0,3","0,5","0,3",0,0,0,0,0,0,0,"Sección 4,Distrito 3"
2908403005,Ronda,3005,5,3,390,1,6,0,0,0,1,0,126,1,0,41,145,1,0,12,0,0,0,13,7,0,0,30,0,0,2,0,0,0,0,1,0,0,1,0,2,145,10,PP,"0,3","1,5",0,0,0,"0,3",0,"32,3","0,3",0,"10,5","37,2","0,3",0,"3,1",0,0,0,"3,3","1,8",0,0,"7,7",0,0,"0,5",0,0,0,0,"0,3",0,0,"0,3",0,"0,5","Sección 5,Distrito 3"
2908403006,Ronda,3006,6,3,526,3,4,1,0,0,2,0,143,3,0,61,207,0,0,3,0,0,0,24,6,1,0,54,2,1,9,0,0,0,1,1,0,0,0,0,0,207,10,PP,"0,6","0,8","0,2",0,0,"0,4",0,"27,2","0,6",0,"11,6","39,4",0,0,"0,6",0,0,0,"4,6","1,1","0,2",0,"10,3","0,4","0,2","1,7",0,0,0,"0,2","0,2",0,0,0,0,0,"Sección 6,Distrito 3"
2908403007,Ronda,3007,7,3,365,1,5,1,0,0,0,0,99,4,3,53,143,1,0,11,0,0,0,14,5,2,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,143,10,PP,"0,3","1,4","0,3",0,0,0,0,"27,1","1,1","0,8","14,5","39,2","0,3",0,3,0,0,0,"3,8","1,4","0,5",0,6,0,0,0,0,0,0,"0,3",0,0,0,0,0,0,"Sección 7,Distrito 3"
2908404001,Ronda,4001,1,4,534,0,7,0,0,0,3,0,167,5,1,36,243,0,0,14,0,0,0,21,3,0,0,26,0,0,6,1,0,0,0,1,0,0,0,0,0,243,10,PP,0,"1,3",0,0,0,"0,6",0,"31,3","0,9","0,2","6,7","45,5",0,0,"2,6",0,0,0,"3,9","0,6",0,0,"4,9",0,0,"1,1","0,2",0,0,0,"0,2",0,0,0,0,0,"Sección 1,Distrito 4"
2908404003,Ronda,4003,3,4,432,4,3,5,0,0,0,0,108,2,2,43,201,0,0,8,0,0,2,17,2,0,0,29,0,0,3,0,0,0,1,1,1,0,0,0,0,201,10,PP,"0,9","0,7","1,2",0,0,0,0,25,"0,5","0,5",10,"46,5",0,0,"1,9",0,0,"0,5","3,9","0,5",0,0,"6,7",0,0,"0,7",0,0,0,"0,2","0,2","0,2",0,0,0,0,"Sección 3,Distrito 4"
2908404004,Ronda,4004,4,4,691,7,4,1,0,1,1,0,181,9,0,93,288,0,0,9,0,0,0,24,4,0,0,60,0,0,6,0,0,1,1,1,0,0,0,0,0,288,10,PP,1,"0,6","0,1",0,"0,1","0,1",0,"26,2","1,3",0,"13,5","41,7",0,0,"1,3",0,0,0,"3,5","0,6",0,0,"8,7",0,0,"0,9",0,0,"0,1","0,1","0,1",0,0,0,0,0,"Sección 4,Distrito 4"
2908405002,Ronda,5002,2,5,197,5,1,0,0,0,1,0,93,0,0,20,58,1,0,2,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,93,6,PSOE,"2,5","0,5",0,0,0,"0,5",0,"47,2",0,0,"10,2","29,4","0,5",0,1,0,0,0,"1,5",0,0,0,"5,6",0,0,0,0,0,0,0,"0,5",0,0,0,"0,5",0,"Sección 2,Distrito 5"
2908405004,Ronda,5004,4,5,355,4,5,2,0,1,3,0,95,0,1,20,179,1,0,8,0,0,0,11,3,0,0,15,0,1,5,0,0,0,0,1,0,0,0,0,0,179,10,PP,"1,1","1,4","0,6",0,"0,3","0,8",0,"26,8",0,"0,3","5,6","50,4","0,3",0,"2,3",0,0,0,"3,1","0,8",0,0,"4,2",0,"0,3","1,4",0,0,0,0,"0,3",0,0,0,0,0,"Sección 4,Distrito 5"
2908405005,Ronda,5005,5,5,447,3,4,0,0,0,1,0,193,4,0,76,100,0,0,9,0,0,1,17,7,1,0,26,0,1,2,0,0,0,0,2,0,0,0,0,0,193,6,PSOE,"0,7","0,9",0,0,0,"0,2",0,"43,2","0,9",0,17,"22,4",0,0,2,0,0,"0,2","3,8","1,6","0,2",0,"5,8",0,"0,2","0,4",0,0,0,0,"0,4",0,0,0,0,0,"Sección 5,Distrito 5"
2908501001,Salares,1001,1,1,91,0,2,0,0,0,0,0,47,2,2,8,22,0,0,1,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,PSOE,0,"2,2",0,0,0,0,0,"51,6","2,2","2,2","8,8","24,2",0,0,"1,1",0,"1,1",0,"2,2",0,0,0,"4,4",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2908601001,Sayalonga,1001,1,1,253,3,3,3,0,1,0,0,111,0,0,29,75,0,0,10,0,0,0,6,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,111,6,PSOE,"1,2","1,2","1,2",0,"0,4",0,0,"43,9",0,0,"11,5","29,6",0,0,4,0,0,0,"2,4",0,0,0,"4,3","0,4",0,0,0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2908701001,Sedella,1001,1,1,204,1,6,0,0,0,0,0,51,0,0,24,73,0,0,1,0,1,1,30,1,0,0,12,0,0,1,0,0,0,0,1,0,0,0,1,0,73,10,PP,"0,5","2,9",0,0,0,0,0,25,0,0,"11,8","35,8",0,0,"0,5",0,"0,5","0,5","14,7","0,5",0,0,"5,9",0,0,"0,5",0,0,0,0,"0,5",0,0,0,"0,5",0,"Sección 1,Distrito 1"
2908801001,Sierra de Yeguas,1001,1,1,656,6,26,0,0,2,0,0,280,5,1,83,204,0,0,10,0,0,1,8,1,0,0,27,0,0,1,0,0,0,0,0,0,0,0,1,0,280,6,PSOE,"0,9",4,0,0,"0,3",0,0,"42,7","0,8","0,2","12,7","31,1",0,0,"1,5",0,0,"0,2","1,2","0,2",0,0,"4,1",0,0,"0,2",0,0,0,0,0,0,0,0,"0,2",0,"Sección 1,Distrito 1"
2908801002,Sierra de Yeguas,1002,2,1,600,8,24,1,0,2,1,0,210,8,0,72,207,0,0,10,0,2,0,11,0,0,0,40,0,0,2,0,0,0,0,0,2,0,0,0,0,210,6,PSOE,"1,3",4,"0,2",0,"0,3","0,2",0,35,"1,3",0,12,"34,5",0,0,"1,7",0,"0,3",0,"1,8",0,0,0,"6,7",0,0,"0,3",0,0,0,0,0,"0,3",0,0,0,0,"Sección 2,Distrito 1"
2908901001,Teba,1001,1,1,723,7,20,0,0,0,0,0,227,4,0,50,131,0,0,25,1,6,10,209,2,1,0,16,0,0,6,0,0,2,0,5,0,0,1,0,0,227,6,PSOE,1,"2,8",0,0,0,0,0,"31,4","0,6",0,"6,9","18,1",0,0,"3,5","0,1","0,8","1,4","28,9","0,3","0,1",0,"2,2",0,0,"0,8",0,0,"0,3",0,"0,7",0,0,"0,1",0,0,"Sección 1,Distrito 1"
